title,link,summary,date
Pandey 111* trumps Young 109 to hand India A series,https://www.espncricinfo.com/series/india-a-tour-of-nz-2018-19-1164217/new-zealand-a-vs-india-a-2nd-unofficial-odi-1164224/match-report,"After Will Young smashed 102, the India A captain's unbeaten century set up his side's five-wicket win, giving them an unassailable 2-0 lead in the three-match series",09-Dec-2018
Lahore Qalandars appoint Mohammad Hafeez as captain,https://www.espncricinfo.com/story/lahore-qalandars-appoint-mohammad-hafeez-as-captain-1168413,"After finishing last in the last three editions of the PSL, Lahore Qalandars have turned to Hafeez in a bid to improve their record",09-Dec-2018
"We can be heroes on day five, says Lyon",https://www.espncricinfo.com/story/we-can-be-heroes-on-day-five-says-nathan-lyon-1168409,The Australia offspinner is confident of Shaun Marsh and Travis Head countering R Ashwin on the final day,09-Dec-2018
Henriques narrowly misses ton as NSW press for victory,https://www.espncricinfo.com/series/sheffield-shield-2018-19-1150086/new-south-wales-vs-south-australia-17th-match-1150124/match-report-3,South Australia continued to toil in the field and also had fitness concerns over pace bowler Dan Worrell,09-Dec-2018
Burns and Labuschagne give Queensland hope,https://www.espncricinfo.com/series/sheffield-shield-2018-19-1150086/tasmania-vs-queensland-18th-match-1150125/match-report-3,The late wicket of Joe Burns boosted Tasmania after they had set a huge target,09-Dec-2018
Maddinson's broken arm overshadows Victoria's progress,https://www.espncricinfo.com/series/sheffield-shield-2018-19-1150086/victoria-vs-western-australia-16th-match-1150123/match-report-3,Maddinson was struck by a short ball from Jhye Richardson and was forced to retire hurt,09-Dec-2018
Bangladesh tick most boxes in dominating first ODI victory,https://www.espncricinfo.com/series/wi-in-bangladesh-2018-19-1153306/bangladesh-vs-west-indies-1st-odi-1153314/match-report,"Mashrafe led the way as West Indies were kept to 195, and Mushfiqur's unbeaten half-century then helmed a straightforward chase",09-Dec-2018
Should Finch have been saved twice?,https://www.espncricinfo.com/story/should-aaron-finch-have-been-saved-twice-1168385,The Australia opener was saved by a no-ball before he'd scored - after calling for the DRS - but opted against a review moments before tea,09-Dec-2018
Habib Bank lift Quaid-e-Azam Trophy after tense draw,https://www.espncricinfo.com/series/quaid-e-azam-trophy-2018-19-1155658/sui-northern-gas-pipelines-limited-vs-habib-bank-limited-final-1155890/match-report-4,Play was called off due to bad light with HBL six down and needing 83 for an outright win; an unimpressed Misbah skipped the presentation ceremony,09-Dec-2018
"Cloete, von Berg keep Spartans in play-off race",https://www.espncricinfo.com/series/mzansi-super-league-2018-19-1162640/nelson-mandela-bay-giants-vs-tshwane-spartans-25th-match-1162665/match-report,Nelson Mandela Bay Giants were kept to 137 for 9 in a chase of 166 on a slow pitch in Port Elizabeth,09-Dec-2018
"R Ashwin, Mohammed Shami leave Australia limping",https://www.espncricinfo.com/series/india-in-aus-2018-19-1145097/australia-vs-india-1st-test-1144993/match-report-4,Pujara and Rahane made half-centuries as India enjoyed another excellent day at the Adelaide Oval,08-Dec-2018
GLT20 franchise owner to launch legal action against CSA,https://www.espncricinfo.com/story/glt20-franchise-owner-to-launch-legal-action-against-csa-1168358,"Hiren Bhanu, owner of the Pretoria Mavericks, is claiming damages of over half a million dollars from the board",08-Dec-2018
Bad light leads to controversial draw in Bogra,https://www.espncricinfo.com/story/bad-light-leads-to-controversial-draw-in-bogra-1168356,"The game between Central Zone and East Zone ended due to bad light with East Zone just six runs away from the target, which prompted protest",08-Dec-2018
"Hughes, Larkin tons hand NSW the edge",https://www.espncricinfo.com/series/sheffield-shield-2018-19-1150086/new-south-wales-vs-south-australia-17th-match-1150124/match-report,"The pair put on their second double-century opening stand of the season, leaving the Blues just 157 runs behind in the first innings with 10 wickets in hand",08-Dec-2018
"Cameron White, Scott Boland maintain Victoria's dominance",https://www.espncricinfo.com/series/sheffield-shield-2018-19-1150086/victoria-vs-western-australia-16th-match-1150123/match-report-2,"After White carried Victoria to 424 for 9 declared, Boland rattled Western Australia's reply with three strikes",08-Dec-2018
Bailey and Wade put Tasmania in command,https://www.espncricinfo.com/series/sheffield-shield-2018-19-1150086/tasmania-vs-queensland-18th-match-1150125/match-report-2,"Ben McDermott was run out again, this time backing up, but Queensland are facing a huge task after slumping to 107 all out",08-Dec-2018
Tamim's return gives Bangladesh happy headache,https://www.espncricinfo.com/series/wi-in-bangladesh-2018-19-1153306/bangladesh-vs-west-indies-1st-odi-1153314/match-preview,"Who among Tamim, Imrul Kayes, Soumya Sarkar and Liton Das will open the batting for the hosts in their ODI series opener against West Indies?",08-Dec-2018
Sri Lanka hire Steve Rixon as fielding coach,https://www.espncricinfo.com/story/sri-lanka-hire-steve-rixon-as-fielding-coach-1168325,"He will link up with the squad ahead of the Boxing Day Test in Christchurch, having signed a contract that will expire at the end of 2019 World Cup",08-Dec-2018
Plunkett replaces Parkinson at Melbourne Stars,https://www.espncricinfo.com/story/liam-plunkett-replaces-matt-parkinson-at-melbourne-stars-1168310,Lancashire legspinner Parkinson has suffered a stress fracture of his back,08-Dec-2018
Ellyse Perry plunders 59-ball hundred on return to the top,https://www.espncricinfo.com/series/wbbl-2018-19-1152722/sydney-sixers-women-vs-perth-scorchers-women-5th-match-1152729/match-report,The allrounder secured victory and reached her century with the final hit of the match,08-Dec-2018
Australia would be 'worst blokes in the world' if they celebrated like Kohli - Langer,https://www.espncricinfo.com/story/australia-would-be-worst-blokes-in-the-world-if-they-celebrated-like-virat-kohli-justin-langer-1168299,The Australia coach also defended his batsmen for their scoring rate against R Ashwin after their tactics were questioned by Sachin Tendulkar among others,08-Dec-2018
'Something we'll never forget' - Will Somerville,https://www.espncricinfo.com/story/something-we-ll-never-forget-will-somerville-1168294,The offspinner on debut played a starring role as New Zealand came from behind to win a Test series away from home against Pakistan for the first time in 49 years,08-Dec-2018
Kohli and Pujara forge strong position for India,https://www.espncricinfo.com/series/india-in-aus-2018-19-1145097/australia-vs-india-1st-test-1144993/match-report-3,Australia hurled everything they could at India but were facing a daunting run chase after the visitors took control,07-Dec-2018
Quinton de Kock 93 carries Blitz to bonus point win,https://www.espncricinfo.com/series/mzansi-super-league-2018-19-1162640/cape-town-blitz-vs-paarl-rocks-24th-match-1162664/match-report,The wicketkeeper-batsman's onslaught at the top laid Paarl low after they had put up a below par 144,07-Dec-2018
Ben Stokes and Alex Hales cleared for West Indies tour after CDC verdict,https://www.espncricinfo.com/story/ben-stokes-and-alex-hales-cleared-for-west-indies-tour-after-cdc-verdict-1168282,Ben Stokes and Alex Hales will both be available for selection for the full itinerary of England's tour of the Caribbean,07-Dec-2018
David Warner to lead Sylhet Sixers in BPL 2018-19,https://www.espncricinfo.com/story/david-warner-to-lead-sylhet-sixers-in-bpl-2018-19-1168286,He was one of Sylhet's two direct overseas picks along with Nepal's Sandeep Lamichhane,07-Dec-2018
Durban Heat concede 14 off last two balls in sixth straight loss,https://www.espncricinfo.com/series/mzansi-super-league-2018-19-1162640/durban-heat-vs-jozi-stars-23rd-match-1162663/match-report,Marchant de Lange's horror final over ensures Jozi Stars' qualification into the tournament playoffs,07-Dec-2018
"Glenn Maxwell, Joe Burns sign for Lancashire",https://www.espncricinfo.com/story/glenn-maxwell-joe-burns-sign-for-lancashire-1168283,"Maxwell will turn out in all three formats in the 2019 season, enabling him to acclimatise to English conditions before the World Cup and also further his Test ambitions",07-Dec-2018
Under-fire Sarfraz Ahmed sees possibility of giving up captaincy,https://www.espncricinfo.com/story/under-fire-sarfraz-ahmed-sees-possibility-of-giving-up-captaincy-1168280,"'If I make mistakes, or it is because of me that the team is losing then I will definitely think about it, and if there is someone better than me to do the Test captaincy, then he should'",07-Dec-2018
"Shankar, Iyer steer India A home in high-scoring slugfest",https://www.espncricinfo.com/series/india-a-tour-of-nz-2018-19-1164217/new-zealand-a-vs-india-a-1st-unofficial-odi-1164223/match-report,Ishan Kishan also contributed handily to the victory after fifties from Hamish Rutherford and James Neesham had helped New Zealand A post 308,07-Dec-2018
Jon Lewis steps away from Durham role,https://www.espncricinfo.com/story/jon-lewis-steps-away-from-durham-role-1168276,"A restructuring of the club's cricket operations has left no obvious role for a permanent head coach, and Lewis is understood to have declined the opportunity to apply for a new role",07-Dec-2018
Ashley Giles in line to replace Andrew Strauss as England men's team director,https://www.espncricinfo.com/story/ashley-giles-in-line-to-replace-andrew-strauss-as-england-men-s-team-director-1168266,"Despite reports to the contrary elsewhere, Andy Flower, Martyn Moxon and Tom Moody have all informed ESPNcricinfo they are not pursuing an interest in the role",07-Dec-2018
Mohammad Amir and Shadab Khan back in Pakistan's Test squad,https://www.espncricinfo.com/story/mohammad-amir-and-shadab-khan-back-in-pakistan-s-test-squad-1168258,"Bilal Asif misses out, while Shan Masood replaces the retired Mohammad Hafeez. Fakhar Zaman is expected to recover from his knee injury in time to play the Boxing Day Test",07-Dec-2018
Tom Cooper and Alex Carey fifties shore up South Australia,https://www.espncricinfo.com/series/sheffield-shield-2018-19-1150086/new-south-wales-vs-south-australia-17th-match-1150124/match-report-1,New South Wales had the chance to put the Redbacks under significant pressure when Jake Lehmann fell with the score at 5 for 185. Except they couldn't,07-Dec-2018
Alex Pyecroft five-for scythes through Queensland,https://www.espncricinfo.com/series/sheffield-shield-2018-19-1150086/tasmania-vs-queensland-18th-match-1150125/match-report-1,"Within a space of ten overs, Tasmania seamer Alex Pycroft induced five outside edges to dismantle Queensland's middle order",07-Dec-2018
Maddinson's unbeaten 159 sets up Victoria's first-day dominance,https://www.espncricinfo.com/series/sheffield-shield-2018-19-1150086/victoria-vs-western-australia-16th-match-1150123/match-report-1,Glenn Maxwell and Cameron White also piled on the misery for Western Australia at the MCG,07-Dec-2018
New television era in Australia fails to crack 1 million mark,https://www.espncricinfo.com/story/new-television-era-in-australia-fails-to-crack-1-million-mark-1168217,"Australia's first day of Test cricket on the new broadcasters, Seven and Fox Sports, recorded a combined average of fewer than 1 million viewers nationally at peak time in the final session",07-Dec-2018
"After 49 years, New Zealand conquer Pakistan away",https://www.espncricinfo.com/series/pakistan-v-new-zealand-2018-19-1157365/new-zealand-vs-pakistan-3rd-test-1157383/match-report-5,William Somerville and Ajaz Patel took three wickets each to help bowl Pakistan out for 156 and seal the series 2-1,07-Dec-2018
"Head, Ashwin star in fierce battle for lead",https://www.espncricinfo.com/series/india-in-aus-2018-19-1145097/australia-vs-india-1st-test-1144993/match-report-2,"After the offspinner made inroads into Australia's line-up, the batsman marked his first Test at home with an unbeaten 61 to narrow the deficit to 59",06-Dec-2018
Carl Mumba's eight-for lifts Rhinos to the top of Logan Cup table,https://www.espncricinfo.com/story/carl-mumba-s-eight-for-lifts-rhinos-to-the-top-of-logan-cup-table-1168178,"While in Harare, a rain-hit contest between Tuskers and Eagles yielded no result",06-Dec-2018
"Ireland to host West Indies, Bangladesh in ODI tri-series",https://www.espncricinfo.com/story/ireland-to-host-west-indies-bangladesh-in-odi-tri-series-1168167,"The tournament, in May 2019, is part of a busy Irish home summer that will feature 16 international matches",06-Dec-2018
